id,question_id,position,option_text,is_correct
40a6da17-5b04-475f-bfc1-b4edb0c6356d,aeed7ef2-2ae9-410c-9b61-4ec33e5a36b9,1,"Hər istifadəçiyə ayrıca icazə vermək",false
ab80360a-492f-48af-8ea3-3231dd457abf,aeed7ef2-2ae9-410c-9b61-4ec33e5a36b9,2,"Heç bir icazə sistemi olmaması",false
92cdaf42-fcc9-462f-add3-e9dbe24ef7f0,aeed7ef2-2ae9-410c-9b61-4ec33e5a36b9,3,"Yalnız admin girişi",false
731170bc-30f3-4704-8385-0f3e661bbd6c,ae7fd711-ad70-485c-a3ba-4521e90bcfc4,0,"Şifrələrin açıq mətn kimi saxlanmasının qarşısını alaraq təhlükəsizliyi artırmaq üçün",true
f0dd52f4-ecad-4576-b24d-9c020f932aa2,ae7fd711-ad70-485c-a3ba-4521e90bcfc4,1,"Performans üçün",false
5abf3af9-6f71-4ba0-8807-efc3c413c8b3,ae7fd711-ad70-485c-a3ba-4521e90bcfc4,2,"Yaddaşı azaltmaq üçün",false
4ccb2809-6d40-4d7e-b6da-b4d3b570a407,ae7fd711-ad70-485c-a3ba-4521e90bcfc4,3,"Heç bir səbəb yoxdur",false
e5c1b78d-3fa4-4f47-a422-bc4bd6ef1bf0,5a9d9027-23ce-4a2b-8bba-958e7d18779e,0,"İstifadəçinin bilmədən icazəsiz sorğu göndərməyə məcbur edilməsi",true
801b42a0-6a00-4791-b5e8-1f28150c305f,5a9d9027-23ce-4a2b-8bba-958e7d18779e,1,"SQL injection növü",false
4eea7ae3-195a-4f45-8d1e-3ae04cf5bb7c,5a9d9027-23ce-4a2b-8bba-958e7d18779e,2,"Şəbəkə kəsintisi",false
9356ce2e-cf12-4767-8d09-cb75b2e265b1,5a9d9027-23ce-4a2b-8bba-958e7d18779e,3,"Heç bir mənası yoxdur",false
d79a2ffe-6f3c-4245-9c20-02fabdf7fd62,840b83ea-02f3-4ead-b1b8-1b94a00eb0c3,0,"Session server tərəfində vəziyyət saxlayır, JWT isə stateless-dir",true
abfd34cf-ef70-442b-8a6f-74357e77c892,840b83ea-02f3-4ead-b1b8-1b94a00eb0c3,1,"Fərq yoxdur",false
bcd2ff53-8bbf-4849-aa8f-aaf1b7c32617,840b83ea-02f3-4ead-b1b8-1b94a00eb0c3,2,"JWT server tərəfində saxlanır",false
22e4eaf3-28f8-4b5c-bace-3db86c2b273b,840b83ea-02f3-4ead-b1b8-1b94a00eb0c3,3,"Session heç vaxt bitmir",false
5269ce67-25d8-4f73-8825-645d0b25abfd,680f4cf6-16c0-426b-8c58-b2a94b826631,0,"Server tərəfli tətbiqlərdə təhlükəsiz şəkildə access token əldə etmək üçün",true
2035b37d-cec2-4408-85ca-940df24b2ad6,680f4cf6-16c0-426b-8c58-b2a94b826631,1,"Yalnız mobil tətbiqlər üçün",false
2f93c658-4937-4b83-9308-b6f054df72db,680f4cf6-16c0-426b-8c58-b2a94b826631,2,"Heç bir məqsədi yoxdur",false
71263db6-9433-48af-8e3f-565549039ccf,680f4cf6-16c0-426b-8c58-b2a94b826631,3,"Yalnız test üçün",false
dc229a2c-2f68-4b9b-8158-476230e1d416,bf961222-4d30-4d42-967a-28cc7b01ccfc,0,"Şifrədən əlavə ikinci təsdiq faktoru (məs. SMS kod) tələb edərək təhlükəsizliyi artırır",true
5ef45dd4-6d0a-4aed-a41b-d1f485539c96,bf961222-4d30-4d42-967a-28cc7b01ccfc,1,"Heç bir əlavə təhlükəsizlik vermir",false
5d31fc2c-ecc2-4dd2-927c-b5681c004697,bf961222-4d30-4d42-967a-28cc7b01ccfc,2,"Şifrəni əvəz edir",false
3e296ebc-14c6-4602-bc3d-74af39f761c0,bf961222-4d30-4d42-967a-28cc7b01ccfc,3,"Yalnız korporativ tətbiqlər üçündür",false
39335704-41d5-4749-9752-5f58fdb3794d,3387d52b-765e-4c77-92a2-7646ef839975,0,"Metod çağırılmazdan əvvəl icazə şərtini yoxlayır",true
e606c066-a8f5-459b-9a01-edc8ca813f9d,3387d52b-765e-4c77-92a2-7646ef839975,1,"Metodu final edir",false
926e31b2-373f-49e3-8444-d75d3602a084,3387d52b-765e-4c77-92a2-7646ef839975,2,"Metodu silir",false
32504ea5-ae3e-4f4d-b46c-9e00dff66b16,3387d52b-765e-4c77-92a2-7646ef839975,3,"Heç bir işi yoxdur",false
52c3fc2b-05a9-45f7-a1bd-e6ed7e165747,cee6cc5a-3f14-479f-ac1a-81623b1ab2d7,0,"İstifadəçinin bir dəfə giriş edərək bir neçə əlaqəli tətbiqə çıxış əldə etməsi üçün",true
0e489a4f-1057-4e47-84c3-79e2fa26ea01,cee6cc5a-3f14-479f-ac1a-81623b1ab2d7,1,"Hər tətbiq üçün ayrı giriş tələb etmək üçün",false
67ab436f-5922-4d4a-8fab-18357c693c46,cee6cc5a-3f14-479f-ac1a-81623b1ab2d7,2,"Heç bir məqsədi yoxdur",false
a01a9205-5bdd-421f-9e85-494f4df41f3b,cee6cc5a-3f14-479f-ac1a-81623b1ab2d7,3,"Yalnız mobil tətbiqlər üçün",false
0a2fbb8a-e282-4b95-b5e6-cbd692268716,56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed,0,"OAuth2 üzərində qurulmuş autentifikasiya qatıdır (kimliyi təsdiqləyir), OAuth2 isə əsasən avtorizasiya üçündür",true
99412454-bca4-463a-97d3-92668d60fc2a,56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed,1,"Fərq yoxdur",false
a685c30f-d05d-4936-97a9-91ade14b6b97,56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed,2,"OpenID Connect avtorizasiya üçündür",false
7ecc86b8-acf0-4591-a8a8-2696ccedd0a8,56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed,3,"Heç bir əlaqəsi yoxdur",false
7c360c2e-7f81-46c8-a001-f37e68d6e99d,69159c48-f303-472e-9307-18fe628af571,0,"Sadə, statik token əsaslı identifikasiya üsulu",true
da451301-abc7-4eb1-ac2e-aa5f2444117c,69159c48-f303-472e-9307-18fe628af571,1,"Ən təhlükəsiz üsul həmişə",false
5c013882-5c0f-42ca-bbc1-ebd8c08fe72a,69159c48-f303-472e-9307-18fe628af571,2,"Yalnız OAuth2-yə aiddir",false
0331de88-f5c0-4bb9-b136-f2abc041d542,69159c48-f303-472e-9307-18fe628af571,3,"Heç bir mənası yoxdur",false
5df56958-da1d-464d-b49f-a905219405f8,f017cae9-ddcc-4e95-9a00-972e2e9a2771,0,"İstifadəçi/sistemə yalnız işini görmək üçün minimum lazım olan icazələri vermək",true
98d31128-a429-4a49-81a4-5549afd56b21,f017cae9-ddcc-4e95-9a00-972e2e9a2771,1,"Bütün icazələri vermək",false
8dbb6fb4-d811-4860-86a8-d4a2f14732bb,f017cae9-ddcc-4e95-9a00-972e2e9a2771,2,"Heç bir icazə verməmək",false
1ba442b3-91f0-49cb-aa42-85c702e67d88,f017cae9-ddcc-4e95-9a00-972e2e9a2771,3,"Heç bir mənası yoxdur",false
feb6d4e5-e45e-4e8a-a634-74ca53a9be7d,f6d6bd92-caed-40c1-afff-268a674e8392,0,"Oğurlanmış token-in uzun müddət istifadə oluna bilməsinin qarşısını alır",true
f1aa3dd6-b6e2-4a7b-9797-d16fac52e20c,f6d6bd92-caed-40c1-afff-268a674e8392,1,"Heç bir əhəmiyyəti yoxdur",false
50c597ee-26d9-41ac-a5ec-0c5661b1fd0c,f6d6bd92-caed-40c1-afff-268a674e8392,2,"Performansı artırır",false
1c303770-c2e9-40f6-8ce8-d5fd8c648a1a,f6d6bd92-caed-40c1-afff-268a674e8392,3,"Yalnız test üçündür",false
36e71e54-89bc-4706-9b31-16c847e67c3c,7363ff66-62b4-42d6-84a9-0ca04ab736ac,0,"İstifadəçi adı/şifrə hər sorğuda base64 (asanlıqla deşifrə oluna bilən) formatda göndərilir",true
4dd20684-6415-43f5-9591-238c7ae617fe,7363ff66-62b4-42d6-84a9-0ca04ab736ac,1,"Heç bir zəif tərəfi yoxdur",false
c9383161-e7bd-4003-b811-72f91c560d3c,7363ff66-62b4-42d6-84a9-0ca04ab736ac,2,"Ən təhlükəsiz üsuldur",false
568643ce-275e-4c18-a4d4-f3977c61de44,7363ff66-62b4-42d6-84a9-0ca04ab736ac,3,"Şifrələnmiş göndərilir həmişə",false
ebc54ce3-0ff4-4cee-8628-273358b30c6a,62e8a09f-f247-4dc4-b4c2-04808ac70cdd,0,"Klient tərəfli yoxlama asanlıqla keçilə bilər, backend-də də mütləq yoxlama olmalıdır",true
294e7b69-4317-4e8c-b57b-498568d45187,62e8a09f-f247-4dc4-b4c2-04808ac70cdd,1,"Heç bir təhlükə yoxdur",false
c5e0ddbd-decc-41cf-b20a-f9c649e7955c,62e8a09f-f247-4dc4-b4c2-04808ac70cdd,2,"Frontend yoxlaması kifayətdir həmişə",false
728341b8-41ab-4c42-bdcd-1175eb40a454,62e8a09f-f247-4dc4-b4c2-04808ac70cdd,3,"Backend yoxlaması lazımsızdır",false
613b6633-6c74-46f9-a2ca-6b4d05a80b54,62fe82aa-124a-403f-98f4-d312248327f8,0,"Java-dan verilənlər bazasına qoşulmaq üçün standart API",true
e70153cc-a28d-407a-9a3f-c94639e7b9c0,62fe82aa-124a-403f-98f4-d312248327f8,1,"Java-nın test framework-ü",false
af07624f-e27a-4e61-915e-49dfc05ad7f7,62fe82aa-124a-403f-98f4-d312248327f8,2,"Yeni proqramlaşdırma dili",false
8fd13da4-49a9-4de7-a2d3-238abbe0bad9,62fe82aa-124a-403f-98f4-d312248327f8,3,"Web server",false
b9426e4a-b764-4412-97a6-9928662e3c7c,15c0cef6-871d-4da2-9af4-27f29afd137f,0,"Parametrləşdirilmiş sorğulara imkan verir və SQL injection-a qarşı daha təhlükəsizdir",true
2848bfd1-cc21-4c18-b746-e9696707cd03,15c0cef6-871d-4da2-9af4-27f29afd137f,1,"Fərq yoxdur",false
57c1658c-73a4-40da-a4ce-1d054490a5ff,15c0cef6-871d-4da2-9af4-27f29afd137f,2,"Statement daha sürətlidir",false
64571bf8-668d-41e7-9768-96e93ee07d02,15c0cef6-871d-4da2-9af4-27f29afd137f,3,"PreparedStatement yalnız SELECT üçündür",false
d0ad6e42-9209-41a6-9a55-81509b99b0f4,a512aa04-6e46-4eaa-a0e5-b06111e420bb,0,"Verilənlər bazası bağlantılarını təkrar istifadə edərək performansı artırmaq üçün",true
d30be1cf-4a93-44f5-852d-5319fbfe8e74,a512aa04-6e46-4eaa-a0e5-b06111e420bb,1,"Bağlantıları silmək üçün",false
fa8cc2c8-f90d-4554-a8b2-e5d7e502819d,a512aa04-6e46-4eaa-a0e5-b06111e420bb,2,"Yalnız bir bağlantı yaratmaq üçün",false
ac0cb427-93f7-4b78-8048-050561aa366c,a512aa04-6e46-4eaa-a0e5-b06111e420bb,3,"Heç bir məqsədi yoxdur",false
933955e5-a611-4d39-975d-58841c54ecd1,e8462acc-2340-4ac1-8099-4855d6a8fa81,0,"Obyektləri verilənlər bazası cədvəlləri ilə uyğunlaşdıran texnika (məs. Hibernate)",true
478b2635-a05f-4a26-9cb6-901e3153aed0,e8462acc-2340-4ac1-8099-4855d6a8fa81,1,"Yalnız SQL yazmaq üsulu",false
2c1a2c33-247f-4b1c-87f6-1c2e1a13b052,e8462acc-2340-4ac1-8099-4855d6a8fa81,2,"Test metodu",false
63f2d57b-cbb6-47a0-bc10-f50e7314bc41,e8462acc-2340-4ac1-8099-4855d6a8fa81,3,"Thread idarəetməsi",false
22164f2d-2914-4d57-b854-6dfb4f93f81b,55723fc1-51ad-4085-b38c-caf1fb4f412a,0,"PreparedStatement/parametrləşdirilmiş sorğulardan istifadə etmək",true
11ff4489-032c-4783-bfe6-6f1882d04941,55723fc1-51ad-4085-b38c-caf1fb4f412a,1,"String birləşdirmə (concatenation) ilə sorğu qurmaq",false
7285ef2a-ff72-4b3e-95cc-22ac4966cc3b,55723fc1-51ad-4085-b38c-caf1fb4f412a,2,"Heç nə etməmək",false
080e9a2d-09d3-4bcb-88f1-c57097dae4dc,55723fc1-51ad-4085-b38c-caf1fb4f412a,3,"Yalnız Statement istifadə etmək",false
f0f70087-4b61-446d-a036-cf6f54eb2f3b,83cae4ff-d1aa-4f7f-a072-fea081761a7e,0,"Atomicity, Consistency, Isolation, Durability",true
ddca4d95-e713-485e-938e-f257d733bb52,83cae4ff-d1aa-4f7f-a072-fea081761a7e,1,"Access, Control, Isolation, Data",false
43f93451-0021-4b1f-91b5-4ee16a31c408,83cae4ff-d1aa-4f7f-a072-fea081761a7e,2,"Atomic, Concurrent, Isolated, Distributed",false
87546b46-b202-4a54-ba69-eb0fd581157c,83cae4ff-d1aa-4f7f-a072-fea081761a7e,3,"Heç biri",false
e969a740-6291-4e1c-9b06-d5cf5fb636f3,5fedb583-5635-4cda-b6c3-79dc3317ec15,0,"SQL sorğusunun nəticəsini təmsil edən obyekt",true
5d407956-be45-4665-b422-8a4bdd2fe80a,5fedb583-5635-4cda-b6c3-79dc3317ec15,1,"Verilənlər bazası bağlantısı",false
952a75fd-ef3d-4d31-ad4e-fb3b70af24aa,5fedb583-5635-4cda-b6c3-79dc3317ec15,2,"SQL sorğusunun özü",false
4e6d44ac-ef5c-4540-8faf-eb5ccee0e151,5fedb583-5635-4cda-b6c3-79dc3317ec15,3,"Exception növü",false
1ebea559-0ab1-452c-8549-5e89cacd04c1,55874226-f417-4921-acfb-9cb125adbe7a,0,"Əlaqəli data yalnız faktiki istifadə olunduqda yüklənir",true
26a43bdb-480e-4602-93de-2153925af4bd,55874226-f417-4921-acfb-9cb125adbe7a,1,"Bütün data əvvəlcədən yüklənir",false
1cc180a5-c48f-4284-9d44-e8ddf5ba78cd,55874226-f417-4921-acfb-9cb125adbe7a,2,"Data heç vaxt yüklənmir",false
c56fbe66-646a-43b4-8ce4-e0dd8114329a,55874226-f417-4921-acfb-9cb125adbe7a,3,"Heç bir mənası yoxdur",false
9425952d-5df5-4e8e-813e-12f0cc22f506,cb161b1e-a730-43ac-a926-9726df537061,0,"Tranzaksiyanı təsdiqləmək və ya geri qaytarmaq üçün",true
7220a88c-9f38-433c-8c14-6acc53ed1242,cb161b1e-a730-43ac-a926-9726df537061,1,"Bağlantını bağlamaq üçün",false
76c2dfb0-f0a2-44bb-9562-6227d74f1863,cb161b1e-a730-43ac-a926-9726df537061,2,"Cədvəl yaratmaq üçün",false
47731e1c-5182-41ca-a6c4-61b14ccc55e8,cb161b1e-a730-43ac-a926-9726df537061,3,"Sorğunu icra etmək üçün",false
414245f2-e590-4654-abae-47341914534a,06e8b2de-a90d-46fa-84c9-438095c49da8,0,"Hər əlaqəli obyekt üçün ayrıca sorğu göndərilməsi nəticəsində yaranan performans problemi",true
a5338b78-c014-4ca4-9981-5fd0f84990e7,06e8b2de-a90d-46fa-84c9-438095c49da8,1,"Verilənlər bazasının silinməsi",false
031d94c2-db0f-4a0f-b2fc-cacb903fd9c1,06e8b2de-a90d-46fa-84c9-438095c49da8,2,"Tranzaksiya xətası",false
1b033c22-b80f-48c1-b35c-14dc3555d3fb,06e8b2de-a90d-46fa-84c9-438095c49da8,3,"Heç bir problem deyil",false
618dc9be-66cd-4d19-ad52-f41748f6e3d7,31f2bd29-b53c-48f1-904a-1a486a16ac0d,0,"Verilənlər bazası sürücülərini idarə edib Connection yaratmaq üçün",true
60baf3d9-51a0-4730-900e-9bd5311bae14,31f2bd29-b53c-48f1-904a-1a486a16ac0d,1,"SQL sorğusu yaratmaq üçün",false
71b375d5-7989-4ef9-8392-54b10fc7591b,31f2bd29-b53c-48f1-904a-1a486a16ac0d,2,"Nəticəni emal etmək üçün",false
61a96a6c-a43c-4992-9906-4b0219a8153a,31f2bd29-b53c-48f1-904a-1a486a16ac0d,3,"Heç bir məqsədi yoxdur",false
fdcf8bb3-5515-4109-bf1b-4f6dba0f1941,8a42257c-5092-4ae9-b63c-58257dd3dc84,0,"Verilənlər bazasında saxlanılan prosedurları (stored procedure) çağırmaq üçün",true
cefb7643-d7eb-4664-9062-568224e37f36,8a42257c-5092-4ae9-b63c-58257dd3dc84,1,"Sadə SELECT sorğuları üçün",false
b7a6c2dc-decc-481e-af6c-9c1b7a4a4936,8a42257c-5092-4ae9-b63c-58257dd3dc84,2,"Bağlantı yaratmaq üçün",false
9c2f25fb-1b15-4fca-8a8f-d6a5d0abd9c4,8a42257c-5092-4ae9-b63c-58257dd3dc84,3,"Heç bir məqsədi yoxdur",false
615de72c-c43a-486d-9a19-e6a7453e018e,ce84c412-05ba-4f78-be31-6b2d88f42abe,0,"Bir neçə SQL əməliyyatını tək şəbəkə gedişi ilə icra edərək performansı artırmaq üçün",true
2399d875-d31e-42cd-87f5-064de04dcf72,ce84c412-05ba-4f78-be31-6b2d88f42abe,1,"Heç bir məqsədi yoxdur",false
8d979f38-3635-454b-b589-8c41c636836a,ce84c412-05ba-4f78-be31-6b2d88f42abe,2,"Yalnız SELECT üçündür",false
e24d8c11-e189-4a33-83d5-41f0edf89c84,ce84c412-05ba-4f78-be31-6b2d88f42abe,3,"Performansı azaldır",false
74c2c253-0554-4a66-97e0-2d76720e515b,ba03d7a5-018c-4b76-bf9b-7512229c939b,0,"true (hər sorğu ayrıca tranzaksiya kimi commit olunur)",true
5f413b70-1fd4-40ad-a81a-f111cc04db95,ba03d7a5-018c-4b76-bf9b-7512229c939b,1,"false",false
5254a1fa-cdd2-40e4-9115-b1e752ac5cd0,ba03d7a5-018c-4b76-bf9b-7512229c939b,2,"Heç bir default dəyəri yoxdur",false
73b02b5f-9ba5-4005-8e5f-ce9cae42642d,ba03d7a5-018c-4b76-bf9b-7512229c939b,3,"Yalnız explisit təyin edilməlidir",false
0e3cb4a2-012e-4700-ad6b-8bbcdcb949bb,01d04bae-e352-4a23-b99a-4e594655e865,0,"Bir neçə sorğunu bir tranzaksiya kimi idarə etmək lazım olduqda",true
c193b372-9c98-4382-87d8-a0b88779d2f6,01d04bae-e352-4a23-b99a-4e594655e865,1,"Yalnız oxumaq üçün",false
45fc2f09-66a5-48f7-b50d-1bad911ce951,01d04bae-e352-4a23-b99a-4e594655e865,2,"Heç vaxt",false
bd36083a-2caf-4e17-8e5f-b17ac63ac03b,01d04bae-e352-4a23-b99a-4e594655e865,3,"Yalnız test mühitində",false
aabb2726-20b2-44d9-881b-ac19c0f1f241,a15b58ea-7292-4a8c-bc37-522bc39ba449,0,"Fərqli cədvəllərdən əlaqəli data-nı birləşdirib bir nəticə dəsti almaq",true
201c6a45-5725-44d7-b36c-8fd33ded5110,a15b58ea-7292-4a8c-bc37-522bc39ba449,1,"Cədvəli silmək",false
56505ad5-366e-4405-a1e1-8884aff71d4f,a15b58ea-7292-4a8c-bc37-522bc39ba449,2,"Cədvəli yaratmaq",false
e97192d1-0fbd-4d33-b729-5f440067b0b0,a15b58ea-7292-4a8c-bc37-522bc39ba449,3,"Heç bir məqsədi yoxdur",false
115888c0-65ba-4c9a-a1c5-9b7162c22479,2bf72889-fa34-4997-bfa2-248e28be2fc1,0,"Optimistic konflikti yalnız yazma zamanı yoxlayır, pessimistic əvvəlcədən kilidləyir",true
ff219d4b-de56-4ca4-9b42-a42388e74eee,2bf72889-fa34-4997-bfa2-248e28be2fc1,1,"Fərq yoxdur",false
fd3834e8-7dce-4ee8-824e-556e369a6786,2bf72889-fa34-4997-bfa2-248e28be2fc1,2,"Pessimistic heç vaxt kilidləmir",false
80bbed6c-cf6d-4071-82f0-e957d0fba210,2bf72889-fa34-4997-bfa2-248e28be2fc1,3,"Optimistic heç vaxt konflikt yoxlamır",false
ac637ae8-8322-45ab-8b00-fc1301aebff1,67cd05cc-e38f-4d10-91c4-b03505ccb450,0,"Sinifin verilənlər bazası cədvəli ilə uyğunlaşdırıldığını (mapped) bildirir",true
6651f5dd-e1a1-474a-8efa-9e2a0fb1c322,67cd05cc-e38f-4d10-91c4-b03505ccb450,1,"Sinifi test edir",false
f32fab7b-6e6f-4222-b9f9-b86da8f1b503,67cd05cc-e38f-4d10-91c4-b03505ccb450,2,"Sinifi silir",false
35f02549-684f-4c72-beb0-922c84166218,67cd05cc-e38f-4d10-91c4-b03505ccb450,3,"Heç bir işi yoxdur",false
ecbe1b88-14f0-4dd5-b1b3-f3cfa6d52d29,92dd9778-6ccc-46e4-9ce7-f408ac800be7,0,"Verilənlər bazası serverinə həddindən artıq yük bindirə, resurs tükənməsinə səbəb ola bilər",true
a4e9bc57-a7d8-4455-8412-e915a68baebe,92dd9778-6ccc-46e4-9ce7-f408ac800be7,1,"Heç bir riski yoxdur",false
a82bc970-b3bb-4b60-b508-012dc15646fc,92dd9778-6ccc-46e4-9ce7-f408ac800be7,2,"Həmişə performansı artırır",false
3a5f3134-37ed-43a4-8a27-f86471c6dd60,92dd9778-6ccc-46e4-9ce7-f408ac800be7,3,"Yalnız test mühitində risklidir",false
a73e4756-66e7-42ce-8815-5d0f5e34145b,3817e4c8-15b0-44ea-a158-ab64f16aeef3,0,"Sürücü protokolu, host, port və verilənlər bazası adı",true
81457947-75c4-4a8c-bba0-e77c4649fdc0,3817e4c8-15b0-44ea-a158-ab64f16aeef3,1,"Yalnız istifadəçi adı",false
ec9efc20-c149-4d99-87dc-d26199f88303,3817e4c8-15b0-44ea-a158-ab64f16aeef3,2,"Yalnız şifrə",false
f4083063-e603-4280-859e-9b96a642e863,3817e4c8-15b0-44ea-a158-ab64f16aeef3,3,"Heç nə",false
40b322a5-3971-4b9b-b8f8-271da7274729,b00480f3-b8fc-43af-8dc1-00a06184c55d,0,"Data təkrarını azaltmaq və data bütövlüyünü artırmaq",true
482193e2-8fc6-4de7-9311-2ae7d93af719,b00480f3-b8fc-43af-8dc1-00a06184c55d,1,"Data-nı təkrarlamaq",false
8c901612-b1e1-44c3-81ae-4dffc02c7dae,b00480f3-b8fc-43af-8dc1-00a06184c55d,2,"Performansı həmişə azaltmaq",false
ec24949a-984c-4e93-9cbc-39ca21f2ce32,b00480f3-b8fc-43af-8dc1-00a06184c55d,3,"Heç bir hədəfi yoxdur",false
6aedcde6-0594-462f-8777-186d8f6ba5a3,dba213b2-367d-4f34-85ad-31d216a79101,0,"Cədvəldəki hər sətri unikal identifikasiya edən sütun(lar)",true
f963abb8-7e59-4995-ad58-5187953cc2f8,dba213b2-367d-4f34-85ad-31d216a79101,1,"Xarici cədvələ istinad edən sütun",false
c61fd8d4-aa13-45dc-abc7-1a8cc8b3543a,dba213b2-367d-4f34-85ad-31d216a79101,2,"İndeks növü",false
4ff5eb86-0877-487f-b484-468c2985759a,dba213b2-367d-4f34-85ad-31d216a79101,3,"Heç bir mənası yoxdur",false
874957d6-bf36-47c7-bf44-bf938176eb46,70cce645-fee0-4d76-9414-80712bdb2d91,0,"Bir cədvəldəki sütunu başqa cədvəlin primary key-inə bağlayaraq əlaqə yaratmaq üçün",true
739d3b53-cac3-4162-9905-3fe5fb2757c4,70cce645-fee0-4d76-9414-80712bdb2d91,1,"Cədvəli silmək üçün",false
49c10c60-636b-4365-8673-b6560c6d0801,70cce645-fee0-4d76-9414-80712bdb2d91,2,"İndeks yaratmaq üçün",false
8fa2b334-df5d-4702-885c-5e267b7511de,70cce645-fee0-4d76-9414-80712bdb2d91,3,"Heç bir məqsədi yoxdur",false
bae9adab-fc42-4c83-9010-5b4afa53bcb3,49e16392-b684-4f62-9440-23fee2544484,0,"INNER JOIN yalnız uyğun sətirləri, LEFT JOIN sol cədvəlin bütün sətirlərini (uyğunluq olmasa belə) qaytarır",true
b1fcfc6a-0b8b-40b2-81e8-7ed236092d24,49e16392-b684-4f62-9440-23fee2544484,1,"Fərq yoxdur",false
9f69dd97-d584-4a0c-a29e-a0bb4b87d968,49e16392-b684-4f62-9440-23fee2544484,2,"LEFT JOIN daha az sətir qaytarır həmişə",false
eb6e34a4-af9f-417c-90c9-9aff816b83ad,49e16392-b684-4f62-9440-23fee2544484,3,"INNER JOIN bütün sətirləri qaytarır",false
bbb7ce63-72c0-4968-9094-58f670f6bb2f,fd19c3fc-7e25-4217-9cf0-1c9dc2935ebb,0,"Sətirləri müəyyən sütuna görə qruplaşdırıb aqreqat funksiyalar (COUNT, SUM) tətbiq etmək üçün",true
53deb442-81f1-45a6-b305-89503e798e07,fd19c3fc-7e25-4217-9cf0-1c9dc2935ebb,1,"Sətirləri silmək üçün",false
59504f1e-28f4-444f-a9b2-89c77b935f82,fd19c3fc-7e25-4217-9cf0-1c9dc2935ebb,2,"Cədvəl yaratmaq üçün",false
74c7e06d-cc9b-43e4-aec1-2bff6637107c,fd19c3fc-7e25-4217-9cf0-1c9dc2935ebb,3,"Heç bir məqsədi yoxdur",false
cd00f928-eed7-4f65-817e-9dd776f0db65,3ed119a3-85f8-4dc6-9b5b-6e2d1963c09d,0,"WHERE qruplaşdırmadan əvvəl, HAVING qruplaşdırmadan sonra filtr edir",true
e4d619dc-0292-472b-82bd-707589d88ba0,3ed119a3-85f8-4dc6-9b5b-6e2d1963c09d,1,"Fərq yoxdur",false
1314e6a7-eb01-4d63-8ae8-d0ac13857f7e,3ed119a3-85f8-4dc6-9b5b-6e2d1963c09d,2,"HAVING həmişə əvvəl işləyir",false
791afbd1-95db-4828-9078-0da2d0d57b86,3ed119a3-85f8-4dc6-9b5b-6e2d1963c09d,3,"WHERE yalnız aqreqat funksiyalar üçündür",false
e025e6c8-9a45-4df1-8b95-181f62337609,576ce18b-d262-47f4-8503-876332b169bf,0,"Bütün qeyri-açar sütunların yalnız primary key-dən asılı olmasını, tranzitiv asılılığın olmamasını",true
9ce93a8f-696e-4620-901f-2fb38a78e9fe,576ce18b-d262-47f4-8503-876332b169bf,1,"Heç bir tələbi yoxdur",false
81ea775a-864b-45dd-8093-f10441cde245,576ce18b-d262-47f4-8503-876332b169bf,2,"Data təkrarını artırmağı",false
91720fdb-eeae-4039-931c-c44c35f9031b,576ce18b-d262-47f4-8503-876332b169bf,3,"Yalnız bir sütun olmasını",false
bc0f2759-d07d-499b-9bfd-b0a439e46943,f73b7543-b7e9-46b5-a181-423540cecbf9,0,"Oxuma performansını artırmaq üçün, məlum data təkrarı bahasına",true
870fa4d0-9ed4-48de-bf67-bcdf42baad86,f73b7543-b7e9-46b5-a181-423540cecbf9,1,"Heç vaxt",false
4e950a47-c25e-4abc-b7a1-99c9cf8bf1e4,f73b7543-b7e9-46b5-a181-423540cecbf9,2,"Yalnız kiçik cədvəllərdə",false
9dd091d8-c4ea-4072-bfd4-fc737e911f73,f73b7543-b7e9-46b5-a181-423540cecbf9,3,"Yalnız test mühitində",false
6aae5a45-d61a-48b4-b97b-b3dd5b4d7d72,fbb79454-e790-4192-8eab-89163df37785,0,"UNION dublikatları silir, UNION ALL silmir",true
b34b6257-1a9a-44bd-93bf-ecafe11940d8,fbb79454-e790-4192-8eab-89163df37785,1,"Fərq yoxdur",false
f8b609ac-9c2b-409b-bddd-76186841cf54,fbb79454-e790-4192-8eab-89163df37785,2,"UNION ALL dublikatları silir",false
e6cac078-d63f-40b2-939d-3c8c5dd7a268,fbb79454-e790-4192-8eab-89163df37785,3,"UNION daha sürətlidir həmişə",false
8a5c60d1-75c8-475b-90d2-a55ac55c998e,e3172bc4-603b-4dfa-8611-864a6c09904d,0,"Bir neçə sütunun birlikdə unikal identifikator rolunu oynaması",true
1b4d43bd-442c-4939-92d2-b2b93755e262,e3172bc4-603b-4dfa-8611-864a6c09904d,1,"Yalnız bir sütunlu açar",false
9203da71-92bf-4095-8994-81f31a163173,e3172bc4-603b-4dfa-8611-864a6c09904d,2,"İndeks növü",false
dc128b0d-54e0-428c-9d14-7ad0a7bed693,e3172bc4-603b-4dfa-8611-864a6c09904d,3,"Heç bir mənası yoxdur",false
