id,topic,text,difficulty
d62193ae-3932-4842-a89b-b2510146d28f,"Functional Programming Konsepsiyaları","Currying nə deməkdir?",HARD
3d6c99d1-d971-4456-b01b-a1ada9685e5b,"Functional Programming Konsepsiyaları","Java-da lambda ifadələri funksional proqramlaşdırmanı necə dəstəkləyir?",MEDIUM
37863221-5c73-4a93-8434-a99b671f486d,"Functional Programming Konsepsiyaları","Referential transparency nə deməkdir?",HARD
a7793911-8dfd-4bca-a85a-244bda1cb3c7,"Functional Programming Konsepsiyaları","Function composition (funksiya kompozisiyası) nə edir?",MEDIUM
a631e5fb-2340-47df-af75-d940eee1e55c,"Functional Programming Konsepsiyaları","Java-da Function.andThen() və Function.compose() arasındakı fərq nədir?",HARD
f7c78494-2e76-4f06-a1fe-a70e9ba14c64,"Functional Programming Konsepsiyaları","Recursion (rekursiya) funksional proqramlaşdırmada niyə tez-tez istifadə olunur?",MEDIUM
a6b85ad4-130b-4c63-ac42-3446d2e41ccb,"Functional Programming Konsepsiyaları","Tail recursion nə deməkdir?",HARD
3ae686be-66be-4b1f-8c13-1a5806031f51,"Functional Programming Konsepsiyaları","Java-da niyə tail-call optimization avtomatik təmin edilmir (bəzi funksional dillərdən fərqli olaraq)?",HARD
65362e10-026d-44b0-9f4d-8a73b56e56cb,"Functional Programming Konsepsiyaları","Monad konsepsiyası (Optional kimi) funksional proqramlaşdırmada nəyə xidmət edir?",HARD
60466103-d6cc-40c6-8998-2c5c781b28e3,"Functional Programming Konsepsiyaları","Immutable data strukturları ilə mutable data strukturları arasındakı seçim performansa necə təsir edə bilər?",MEDIUM
c375bb0d-e7e4-42fc-ad80-feba5ef4e72d,"Functional Programming Konsepsiyaları","Declarative (bəyan edici) proqramlaşdırma stili imperativ stildən nə ilə fərqlənir?",MEDIUM
ff4fea9d-bd6c-4c1c-8814-94ad7e06c6b1,"Functional Programming Konsepsiyaları","Lazy evaluation (tənbəl hesablama) nə deməkdir?",MEDIUM
9fffe426-b6f6-49e6-8794-d00a099d9aad,"Functional Programming Konsepsiyaları","Java-da BiFunction interfeysi nəyi təmsil edir?",MEDIUM
0555756d-85ab-40f4-9d89-4ad76c4bca0a,"Functional Programming Konsepsiyaları","Funksional proqramlaşdırmada 'first-class function' nə deməkdir?",MEDIUM
8bb58356-2f69-4feb-9353-e03c38b37c9a,"Functional Programming Konsepsiyaları","Java Stream API-nin funksional proqramlaşdırma prinsiplərinə necə uyğunlaşdığı deyilə bilər?",MEDIUM
ddb6df4b-4395-4e47-a8e1-63e30fc5e0cd,"Functional Programming Konsepsiyaları","Funksional proqramlaşdırmada 'idempotent' əməliyyat nə deməkdir?",HARD
c5add546-eb25-4090-a8eb-a74adaa5bd97,"Testing","JUnit-də @Test annotasiyası nə üçün istifadə olunur?",EASY
2fbdda95-f5c3-4361-9be6-1ab61e3dee20,"Testing","@BeforeEach annotasiyası nə vaxt icra olunur?",EASY
2a6482a3-9ecc-4ca0-8495-010626832894,"Testing","Mock obyekt nə üçün istifadə olunur?",MEDIUM
fd4495a6-9bd4-4f1e-8cdf-cbabb1ac40d6,"Testing","assertEquals() metodu nə edir?",EASY
debeef79-4084-4d43-9fae-aeebbfaad58a,"Testing","Unit test və Integration test arasındakı fərq nədir?",MEDIUM
123ee049-6557-4632-8c7d-f25c430408d3,"Testing","assertThrows() nə üçün istifadə olunur?",MEDIUM
5314df98-3ae3-448b-ad56-1ba2c23be3e2,"Testing","Test coverage (kod əhatəsi) nəyi göstərir?",EASY
e5a9650e-32fa-4ebb-bde5-3373cdcda60b,"Testing","TDD (Test-Driven Development) yanaşmasının əsas prinsipi nədir?",MEDIUM
3d8cebe3-1b36-4312-8ba4-0db5e20fcdd0,"Testing","@Mock və @InjectMocks annotasiyaları (Mockito) nə üçün istifadə olunur?",MEDIUM
d1373055-8e27-4b01-b856-efe468c12de2,"Testing","Parametrized test nə üçün istifadə olunur?",MEDIUM
3a1dcba3-eb08-4171-b009-f9c030c829cf,"Testing","@AfterEach annotasiyası nə vaxt icra olunur?",EASY
7d603703-5309-409e-a434-d296c7d8d0e3,"Testing","@BeforeAll və @AfterAll annotasiyaları (JUnit 5) nə vaxt icra olunur və hansı şərtlə?",MEDIUM
b3009d10-cd6d-49bb-b047-579db83b6adf,"Testing","Test Pyramid konsepsiyası nəyi tövsiyə edir?",MEDIUM
b745ec8f-5e6d-4560-b02a-e75eaaa3bcb3,"Testing","Stub və Mock arasındakı fərq nədir?",HARD
4a7235c3-4c34-4d47-a99e-d8bcb0da74b0,"Testing","@Disabled (JUnit 5) annotasiyası nə edir?",EASY
eba76572-834f-4c0c-97c2-c9fc199ea7ba,"Testing","Code coverage 100% olması nəyi zəmanət etmir?",MEDIUM
2a4ec934-f2c1-47e3-bbe6-28dca89d046a,"Testing","Test Doubles kateqoriyasına hansı daxildir?",HARD
9ac1b43d-bba4-4f6c-9dda-9b26c8b0c06d,"Testing","Integration test nə vaxt yazılmalıdır?",MEDIUM
4514a160-a3d2-4eb4-96fa-d27ada7c84ce,"Testing","assertAll() metodu (JUnit 5) nə üçün istifadə olunur?",MEDIUM
4dd295dd-d08d-41ae-98d6-740abdbf9feb,"Testing","Test Isolation (test təcridi) nə üçün vacibdir?",MEDIUM
30e3a645-cfd8-4e3b-8c25-2fc0e23b9afc,"Kod Keyfiyyəti və Clean Code","Code smell nə deməkdir?",MEDIUM
eee4e2a3-c7a9-495d-a3de-ea60ab310c13,"Kod Keyfiyyəti və Clean Code","DRY prinsipi nəyi ifadə edir?",EASY
e012cf37-db23-4347-85ac-89708bfb653d,"Kod Keyfiyyəti və Clean Code","Code review-un əsas məqsədi nədir?",EASY
6999638b-7e1f-41b5-9ae8-947a9d2ed973,"Kod Keyfiyyəti və Clean Code","Refactoring nə deməkdir?",MEDIUM
de2c5162-12db-40cc-a21d-7aed32806498,"Kod Keyfiyyəti və Clean Code","Cyclomatic complexity nəyi ölçür?",MEDIUM
20b77d43-8b6e-41d8-b800-1a180cc143e3,"Kod Keyfiyyəti və Clean Code","YAGNI prinsipi nə deməkdir?",MEDIUM
97b7ddb2-8e06-4b13-9c3a-08596b692c9d,"Kod Keyfiyyəti və Clean Code","Static code analysis alətləri (məs. SonarQube) nə üçün istifadə olunur?",MEDIUM
6bfebeb9-fbbe-42a8-9264-5cdac7b97586,"Kod Keyfiyyəti və Clean Code","Magic number nə deməkdir?",EASY
22c61cbc-b012-4035-b292-dfd0bb89c712,"Kod Keyfiyyəti və Clean Code","Technical debt nəyi ifadə edir?",MEDIUM
30d0800c-99ca-4915-82ea-775e5b2eb1fb,"Kod Keyfiyyəti və Clean Code","Pair programming-in üstünlüyü nədir?",EASY
d401a5eb-588b-4338-81ea-6a671aece74d,"Kod Keyfiyyəti və Clean Code","KISS prinsipi nəyi ifadə edir?",EASY
424100eb-5fb0-45e4-b502-a847d5e39fc0,"Kod Keyfiyyəti və Clean Code","Code duplication (kod təkrarı) niyə problemdir?",EASY
80975fa0-d8f4-4ed2-ad63-0c8d04e10c4c,"Kod Keyfiyyəti və Clean Code","Naming convention-ların (adlandırma qaydaları) kod keyfiyyətinə təsiri nədir?",EASY
ebb8a1f9-d293-4d81-b464-d3e5e30ca25d,"Kod Keyfiyyəti və Clean Code","God Class (God Object) anti-pattern-i nədir?",MEDIUM
3c34deb6-97c7-4b07-9cb1-18ca6b0ab3ed,"Kod Keyfiyyəti və Clean Code","Boy Scout Rule (izçi qaydası) proqramlaşdırmada nəyi tövsiyə edir?",MEDIUM
1e9bd00d-191d-4cb8-908e-1b18353d3e18,"Kod Keyfiyyəti və Clean Code","Linting alətləri (məs. Checkstyle) nə üçün istifadə olunur?",MEDIUM
f400fa41-c909-4967-bfa0-9b8784d6b58c,"Kod Keyfiyyəti və Clean Code","Comments (şərhlər) haqqında Clean Code prinsipi nə deyir?",MEDIUM
414c96b0-9506-451d-b372-3bd070b20854,"Kod Keyfiyyəti və Clean Code","Feature Envy code smell-i nəyi ifadə edir?",HARD
42613431-69a1-46bc-b5c0-1eb2fb04631d,"Kod Keyfiyyəti və Clean Code","Continuous Integration (CI) kod keyfiyyətinə necə kömək edir?",MEDIUM
e4a82a94-faca-41b7-a996-f592e5d47f1f,"Kod Keyfiyyəti və Clean Code","Kod baxışında (code review) 'nitpicking' nə deməkdir?",MEDIUM
e4a689cf-c1c9-4ce1-b28d-9fecbda5489c,"Annotations və Reflection","Java-da annotation nədir?",EASY
a569ce47-0b33-4e3d-b4fc-e498a34dff95,"Annotations və Reflection","@Override annotasiyası nə üçün istifadə olunur?",EASY
28ce204b-f42e-496a-b92d-ea59e07ec962,"Annotations və Reflection","Reflection API nə üçün istifadə olunur?",MEDIUM
b0d3dbbe-138e-4bd2-b32a-f1ea345907b8,"Annotations və Reflection","@FunctionalInterface annotasiyası nə edir?",MEDIUM
4b9b95b7-5e6c-41ba-9eb4-2a4cab7b9c83,"Annotations və Reflection","Class.forName() metodu nə edir?",MEDIUM
08edc389-4c50-45c5-8a0e-e640a961974b,"Annotations və Reflection","Custom annotation necə yaradılır?",MEDIUM
500cd4b2-75f0-491c-8f28-ff012b6e5884,"Annotations və Reflection","Retention Policy (@Retention) annotasiyanın nəyini müəyyən edir?",HARD
4e2bbad0-8843-4566-8a52-5bb6320eb888,"Annotations və Reflection","Reflection-un mənfi tərəfi nədir?",MEDIUM
38df624e-d40c-44fe-9350-7750b1c542ff,"Annotations və Reflection","getDeclaredFields() metodu nə qaytarır?",MEDIUM
60750706-2829-4743-9b2f-7f1f9bff246a,"Annotations və Reflection","Annotation processor nə üçün istifadə olunur?",HARD
dcb1c55b-5eeb-4dca-8324-c3aebd7ab373,"Annotations və Reflection","@Deprecated annotasiyası nə edir?",EASY
a6005351-c797-4b7b-b743-8d2827d93cba,"Annotations və Reflection","@SuppressWarnings annotasiyası nə üçün istifadə olunur?",MEDIUM
b953ee6f-429f-4c47-88de-65d3cbccfed5,"Annotations və Reflection","@Target annotasiyası nəyi müəyyən edir?",MEDIUM
5e39311b-5838-4538-82af-a2750e5e5f90,"Annotations və Reflection","Method.invoke() metodu Reflection API-də nə edir?",MEDIUM
b3c16854-d096-4aea-a1de-7a0ae0a16358,"Annotations və Reflection","setAccessible(true) Reflection-da nə edir?",HARD
2abc57ec-7110-465d-88db-8468bd7b9ffd,"Annotations və Reflection","Spring Framework-də annotation-lar (məs. @Autowired) daxildə necə emal olunur?",MEDIUM
d5c02975-2002-49a5-b246-02cd03b1a4f1,"Annotations və Reflection","Annotasiyada default dəyər necə təyin edilir?",MEDIUM
86c7c17b-087b-4d1d-9fd4-90254de88ec0,"Annotations və Reflection","@Inherited annotasiyası nə edir?",HARD
243abddc-328a-4cb4-b5d3-8ff479fa5342,"Annotations və Reflection","Reflection istifadə edərək private sahəyə dəyər təyin etmək mümkündürmü?",HARD
90c3ccf1-acf2-43b4-92ca-50ce31621c95,"Annotations və Reflection","Annotation-lar generic tip parametri qəbul edə bilərmi?",HARD
7702ca2a-8573-4f50-a920-de86876b5732,"I/O və Serialization","Serialization nədir?",EASY
dbdfea69-d9cd-4379-aa21-a58e8156b865,"I/O və Serialization","Serializable interfeysi nə üçün implement edilir?",EASY
a0dd22a5-4121-4238-ba68-1640abddbc0f,"I/O və Serialization","transient açar sözü nə edir?",MEDIUM
0c6f47c0-a2e6-4029-8b0a-ccacd9168811,"I/O və Serialization","BufferedReader niyə adi FileReader-dən daha sürətlidir?",MEDIUM
5ff8172d-96d1-4c74-9ca2-c07d94fcde90,"I/O və Serialization","try-with-resources I/O əməliyyatlarında niyə vacibdir?",MEDIUM
bad7c485-7c2b-42a3-93d5-468a165dd384,"I/O və Serialization","InputStream və Reader arasındakı fərq nədir?",MEDIUM
37f077d9-db93-46a9-a337-00ef5fad5fe7,"I/O və Serialization","serialVersionUID nə üçün istifadə olunur?",HARD
72ad7494-9492-45dc-9ad2-2bf338301e43,"I/O və Serialization","java.nio.file.Files sinifi nə üçün istifadə olunur?",MEDIUM
427b53bd-1f42-4bef-8bca-187aadb03b37,"I/O və Serialization","Deserialization zamanı təhlükəsizlik riski nə ola bilər?",HARD
1a0ac8f9-2e83-4c83-b83b-560763900462,"I/O və Serialization","System.out.println() daxili olaraq hansı axını istifadə edir?",EASY
fc2574bb-d9c7-4dd1-b4cd-643b333a38fd,"I/O və Serialization","Files.readAllLines() metodu nə qaytarır?",EASY
b42b03ae-ab20-40b2-9a9f-e74067eaefcf,"I/O və Serialization","PrintWriter və BufferedWriter arasındakı fərq nədir?",MEDIUM
d6cbee99-082d-4c2e-a7d4-03e511bd8176,"I/O və Serialization","Java-da fayl oxumaq üçün 'try-with-resources' istifadə edilmədikdə hansı risk yaranır?",MEDIUM
e0160b3e-f339-4dce-9626-2cd24dc1bdaa,"I/O və Serialization","OutputStream və Writer arasındakı fərq nədir?",MEDIUM
94ba1167-6302-4336-a558-c543d0737b57,"I/O və Serialization","Java-da RandomAccessFile nə üçün istifadə olunur?",HARD
f956f14a-abe8-4a73-915f-cd1d0c332159,"I/O və Serialization","Externalizable interfeysi Serializable-dan nə ilə fərqlənir?",HARD
3c4e7edf-8b40-45b5-b098-eabdfd348aea,"I/O və Serialization","Java-da fayl yolu (path) əməliyyatları üçün hansı müasir API tövsiyə olunur?",MEDIUM
26620614-f4a1-4825-bea9-c7a209de12af,"I/O və Serialization","Buffered stream-lərin əsas faydası nədir?",MEDIUM
e49ced4e-62b4-4c72-80d3-661fbeb56b12,"I/O və Serialization","Java-da standart giriş (System.in) necə oxunur?",EASY
b83deeab-3141-48e1-8675-61de0893a091,"I/O və Serialization","Object Serialization-da 'readObject()' və 'writeObject()' metodlarını əl ilə override etməyin məqsədi nədir?",HARD
174a28a0-5dd7-4c94-8657-9f26831b5a7a,"Serialization Formatları","JSON formatının əsas üstünlüyü nədir?",EASY
07932bae-107b-4527-ac96-6318ff219ffa,"Serialization Formatları","XML və JSON arasındakı əsas fərq nədir?",EASY
1d8f0adf-f1b2-4e98-a853-888d050517b5,"Serialization Formatları","Jackson kitabxanası Java-da nə üçün istifadə olunur?",MEDIUM
20caf884-75ee-472b-b4c2-bcb64dc1c3b0,"Serialization Formatları","@JsonProperty annotasiyası (Jackson) nə üçün istifadə olunur?",MEDIUM
927e0a0a-7d3e-4e0c-bdc3-7de6b03120fb,"Serialization Formatları","Protobuf (Protocol Buffers) JSON-dan nə ilə fərqlənir?",MEDIUM
9c97fe8e-609d-4685-9caa-08b41281eb55,"Serialization Formatları","YAML formatı nə üçün tez-tez konfiqurasiya fayllarında istifadə olunur?",MEDIUM
3415a829-7b36-409b-a6d2-fb3832ea9e2c,"Serialization Formatları","JSON-da massiv (array) hansı simvollarla göstərilir?",EASY
5fa5d376-81cf-4df8-8519-d802ca673c6a,"Serialization Formatları","@JsonIgnore annotasiyası (Jackson) nə edir?",MEDIUM
f7a13d4d-8434-4fbd-b6d1-baf027aab649,"Serialization Formatları","Serialization formatı seçərkən hansı amillər nəzərə alınmalıdır?",MEDIUM
72b6e3c9-ae7d-42bf-93bf-94353f0bc210,"Serialization Formatları","Gson kitabxanası nədir?",MEDIUM
14a65624-4497-490d-9799-5619e87fd3ac,"Serialization Formatları","XML-in Schema (XSD) ilə validasiyası nəyə imkan verir?",MEDIUM
b54c2022-fdde-4d7c-9584-5fba8c8ec8e9,"Serialization Formatları","Avro serialization formatının əsas xüsusiyyəti nədir?",HARD
87490de0-0d9f-4ed6-967d-3de9cee72a50,"Serialization Formatları","JSON-un null dəyəri necə göstərilir?",EASY
081a934e-a05f-4d14-9175-49354cdc4b35,"Serialization Formatları","Binary serialization formatlarının (Protobuf, Avro) mətn əsaslı formatlara (JSON, XML) üstünlüyü nədir?",MEDIUM
de0ae39e-a72e-4c28-b015-94066e5347df,"Serialization Formatları","@JsonCreator annotasiyası (Jackson) nə üçün istifadə olunur?",HARD
69ce8377-3f23-4f75-b1cb-8e577a459a61,"Serialization Formatları","JSON Schema nə üçün istifadə olunur?",MEDIUM
98c8df15-d7f7-4e03-9243-4384c0afa075,"Serialization Formatları","Serializasiya zamanı circular reference (dövri referans) problemi necə həll edilə bilər?",HARD
1c994705-cdfd-480f-838a-4a176e274278,"Serialization Formatları","MessagePack nədir?",HARD
46ff673d-984c-444e-b488-eb8c41a5954a,"Serialization Formatları","API-lərdə content negotiation zamanı Accept header-i nəyi bildirir?",MEDIUM
edad8289-a528-4cd8-a625-91190b3d4489,"Serialization Formatları","Serialization formatının versiyalaşdırılması (schema evolution) niyə vacibdir?",MEDIUM
dae14ff0-b5f9-4fc4-9346-f4d4bb330076,"Spring Framework Əsasları","Spring Framework-də IoC (Inversion of Control) nəyi ifadə edir?",MEDIUM
a3bad069-704b-49a5-acb5-96e65df3db15,"Spring Framework Əsasları","@Autowired annotasiyası nə üçün istifadə olunur?",EASY
10bc21df-f78d-4a69-a8d4-fbbc037a57d1,"Spring Framework Əsasları","Spring-də Bean nədir?",EASY
2ac0bdb7-6739-49ed-9aec-b36d2966cbee,"Spring Framework Əsasları","@Component, @Service və @Repository annotasiyaları arasındakı fərq nədir?",MEDIUM
e3a4770f-b534-43ff-b487-07b5cb660f3d,"Spring Framework Əsasları","Spring Boot-un əsas üstünlüyü nədir?",EASY
51440ed8-aaa3-4418-8dbe-38a1e1db4fa2,"Spring Framework Əsasları","Dependency Injection-un növləri hansılardır?",MEDIUM
4544ac9f-9679-43a0-8419-36d4e6cd73ac,"Spring Framework Əsasları","@RestController annotasiyası nə edir?",MEDIUM
682abf40-8aa3-493e-93c4-2e035ad8ff0b,"Spring Framework Əsasları","Spring-də Bean-in default scope-u nədir?",MEDIUM
ce46086a-132a-4717-b91d-e85d38bff840,"Spring Framework Əsasları","@Transactional annotasiyası nəyi təmin edir?",MEDIUM
24f5fb59-5d30-42ed-a887-9de918dc4a5b,"Spring Framework Əsasları","Spring-də Application Context nədir?",MEDIUM
f8c943b5-a509-47e0-aaea-d569e4e79b7b,"Spring Framework Əsasları","Spring-də @Qualifier annotasiyası nə üçün istifadə olunur?",MEDIUM
02d49166-6485-472f-8b51-d22aa13ba6da,"Spring Framework Əsasları","Spring-də @Configuration annotasiyası nə edir?",MEDIUM
5122d7f2-2e5b-499f-a4d1-57bc86990a27,"Spring Framework Əsasları","Spring-də @Value annotasiyası nə üçün istifadə olunur?",MEDIUM
22947a01-c447-455a-9a78-6b39ff65ce02,"Spring Framework Əsasları","Spring Data JPA nə üçün istifadə olunur?",MEDIUM
0c1992a3-19de-46e6-9d65-2f6cff139f7d,"Spring Framework Əsasları","Spring-də @ExceptionHandler annotasiyası nə edir?",MEDIUM
0e084ee3-6ad2-4862-ac1b-aac6a51dda90,"Spring Framework Əsasları","Spring-də profile (@Profile) konsepsiyası nə üçündür?",MEDIUM
306c9211-7540-45c9-a933-12522fcbbea6,"Spring Framework Əsasları","Spring-in Aspect-Oriented Programming (AOP) dəstəyi nə üçün istifadə olunur?",HARD
d2cf6505-0c1a-42fe-954e-a5be04397dfd,"Spring Framework Əsasları","@PostConstruct annotasiyası nə vaxt icra olunur?",MEDIUM
805d3d41-4e96-4b05-9788-0d40dfe0ed72,"Spring Framework Əsasları","Spring-də circular dependency (dövri asılılıq) problemi nə vaxt yaranır?",HARD
e3956e09-f569-40f8-91b4-09eabd88ab68,"Spring Framework Əsasları","Spring Boot Actuator nə üçün istifadə olunur?",MEDIUM
787a86ab-4bf3-4196-a9a5-720972989c67,"REST API və Veb Servislər","REST nə deməkdir?",EASY
e80ba015-139e-4b24-807a-72dd03a3e972,"REST API və Veb Servislər","HTTP metodlarından GET və POST arasındakı əsas fərq nədir?",EASY
9a603545-a654-438b-984e-071d67976835,"REST API və Veb Servislər","HTTP status kodu 404 nəyi bildirir?",EASY
485c132e-f284-4966-b09e-6920a2cc79ec,"REST API və Veb Servislər","PUT və PATCH HTTP metodları arasındakı fərq nədir?",MEDIUM
8b01b528-35c5-400d-b95d-88fecbc7870b,"REST API və Veb Servislər","Idempotent HTTP metodu nə deməkdir?",MEDIUM
22b7244b-60b2-45ba-b20b-3a00b77a2a60,"REST API və Veb Servislər","JSON verilənlər formatının əsas üstünlüyü nədir?",EASY
a287ac36-cab4-4824-8e57-ad6b45447002,"REST API və Veb Servislər","@RequestBody annotasiyası (Spring) nə edir?",MEDIUM
376eca1e-4837-4527-9801-c8418cefb77a,"REST API və Veb Servislər","API versiyalaşdırması nə üçün vacibdir?",MEDIUM
43b59165-80ce-4489-a7e8-346957b71ae2,"REST API və Veb Servislər","Statelessness REST memarlığında nəyi ifadə edir?",MEDIUM
b72afe9c-71ac-4b78-b2f9-1389b56d2a50,"REST API və Veb Servislər","CORS (Cross-Origin Resource Sharing) nə üçündür?",MEDIUM
be68a63b-3ad7-4f1f-880c-76e261fd911a,"REST API və Veb Servislər","SOAP və REST arasındakı əsas fərq nədir?",MEDIUM
0b57bd21-9f84-4ea9-93d4-734bc95afe6a,"REST API və Veb Servislər","HATEOAS REST memarlığında nəyi ifadə edir?",HARD
cefd366c-af53-4a13-be6a-be131f2910ea,"REST API və Veb Servislər","HTTP 500 status kodu nəyi bildirir?",EASY
88677916-534f-47b9-a164-d831a570c15c,"REST API və Veb Servislər","HTTP 201 status kodu adətən hansı əməliyyatdan sonra qaytarılır?",EASY
c3675af1-2f8a-46be-a461-a7a88062c86e,"REST API və Veb Servislər","Pagination (səhifələmə) REST API-lərdə nə üçün vacibdir?",MEDIUM
76f6b4b9-d5bf-47d5-9348-26a502cffa46,"REST API və Veb Servislər","REST API-də DELETE metodu idempotent hesab olunurmu?",MEDIUM
d0f905a2-5484-4da4-b0dd-f0a0959810ba,"REST API və Veb Servislər","API Gateway nə üçün istifadə olunur?",MEDIUM
c68e4403-08fa-4c6a-a199-44940ed3c74b,"REST API və Veb Servislər","Rate limiting API-lərdə nə üçün tətbiq olunur?",MEDIUM
76f27ec2-8409-45e4-9c90-55ad94052e73,"REST API və Veb Servislər","GraphQL REST-dən nə ilə fərqlənir?",MEDIUM
65089a98-5d34-4149-802d-744437f239cf,"REST API və Veb Servislər","Webhook nədir?",MEDIUM
04093ed8-469c-4020-a2ed-d4c72542fc53,"WebSocket və Real-vaxt Kommunikasiya","WebSocket protokolu HTTP-dən nə ilə fərqlənir?",MEDIUM
742afa5f-103f-4738-bff3-9540c8df269e,"WebSocket və Real-vaxt Kommunikasiya","WebSocket bağlantısı necə başlayır (handshake)?",MEDIUM
171d5982-7828-4220-88f0-a78c8695676a,"WebSocket və Real-vaxt Kommunikasiya","WebSocket-in tipik istifadə sahələrinə hansı aiddir?",EASY
366cbc3b-3eb7-4a3e-a952-2415559584d1,"WebSocket və Real-vaxt Kommunikasiya","Server-Sent Events (SSE) WebSocket-dən nə ilə fərqlənir?",MEDIUM
7a532883-b492-482e-b262-8078fcdb5ccd,"WebSocket və Real-vaxt Kommunikasiya","Spring-də WebSocket dəstəyi üçün hansı annotasiya istifadə olunur?",MEDIUM
f591ebcf-2e82-4b9b-95b4-eccd50640e5e,"WebSocket və Real-vaxt Kommunikasiya","STOMP protokolu nə üçün WebSocket üzərində istifadə olunur?",HARD
8dc559bd-dca0-4e49-a212-463c80cca0aa,"WebSocket və Real-vaxt Kommunikasiya","WebSocket bağlantısının uzun müddət açıq qalması hansı resurs riskini yaradır?",MEDIUM
9376de48-3154-4b14-97d7-a6fdf5f22974,"WebSocket və Real-vaxt Kommunikasiya","Long polling nədir?",MEDIUM
ff9f2a82-c792-46ae-a7af-eae2f102191d,"WebSocket və Real-vaxt Kommunikasiya","WebSocket-də mesaj broker (message broker) rolu nədir?",MEDIUM
57960ac2-e4c2-4b67-bf43-6ce9a40ea5a8,"WebSocket və Real-vaxt Kommunikasiya","WebSocket bağlantısında təhlükəsizlik (autentifikasiya) necə təmin edilə bilər?",MEDIUM
51ee7eef-d6a4-464f-bc9a-ea70c0299b7c,"WebSocket və Real-vaxt Kommunikasiya","Socket.IO nədir?",MEDIUM
00b91c44-be44-43ac-a53c-b7c383b0135a,"WebSocket və Real-vaxt Kommunikasiya","WebSocket vasitəsilə göndərilən mesajlar hansı formatda ola bilər?",EASY
080ed5f8-d8b5-45bd-a670-1df57bb6e000,"WebSocket və Real-vaxt Kommunikasiya","Real-vaxt tətbiqlərdə 'heartbeat' mesajları nə üçün istifadə olunur?",MEDIUM
c7123169-2235-4635-9991-aca298bbb5cc,"WebSocket və Real-vaxt Kommunikasiya","Fərqli server instansiyaları arasında WebSocket mesajlarını necə paylaşmaq olar (horizontal scaling)?",HARD
f46a4ff4-1c72-4f87-b67c-a792f96e39ff,"WebSocket və Real-vaxt Kommunikasiya","WebSocket-in CORS ilə əlaqəsi nədir?",MEDIUM
5a251d9b-318e-4f41-aead-41fd2dec6cca,"WebSocket və Real-vaxt Kommunikasiya","Reconnection strategiyası WebSocket klientlərində niyə vacibdir?",MEDIUM
f9f3d900-25bc-4158-bf94-18d1a34f0719,"WebSocket və Real-vaxt Kommunikasiya","WebSocket protokolunun URL sxemi nədir?",EASY
2740eadd-7266-4b85-ae15-c2431126c94c,"WebSocket və Real-vaxt Kommunikasiya","Real-vaxt bildirişlər üçün push notification WebSocket-dən nə ilə fərqlənir?",MEDIUM
4343f12e-285a-41b3-ae7d-9df5fac00eff,"WebSocket və Real-vaxt Kommunikasiya","Backpressure (əks təzyiq) real-vaxt streaming sistemlərində nəyi ifadə edir?",HARD
368964c9-31d0-479b-830b-f0085d3a886c,"WebSocket və Real-vaxt Kommunikasiya","WebSocket bağlantısı bağlandıqda (close event) hansı məlumat ötürülür?",MEDIUM
8d7643b7-e6b9-4ba2-8100-1650cab0ab8b,"API Dizaynı və Sənədləşmə","OpenAPI (Swagger) specification nə üçün istifadə olunur?",MEDIUM
68a45b03-b5cb-4432-bcfd-80d3c41e6fac,"API Dizaynı və Sənədləşmə","API dizaynında 'resource naming' üçün REST konvensiyası nə tövsiyə edir?",EASY
591fe426-3092-4006-b9f3-f3b0038497e7,"API Dizaynı və Sənədləşmə","API versiyalaşdırmasının ümumi üsullarından biri hansıdır?",MEDIUM
19bb063d-4920-477f-8245-f50f064aef7d,"API Dizaynı və Sənədləşmə","Swagger UI nə təqdim edir?",EASY
0a00d867-7d03-41b6-9288-ec5f6dffc17d,"API Dizaynı və Sənədləşmə","API dizaynında 'contract-first' yanaşması nə deməkdir?",MEDIUM
614ae560-402c-4a74-ac7a-74134ccdadca,"API Dizaynı və Sənədləşmə","API-lərdə error response formatının standartlaşdırılması (məs. RFC 7807 Problem Details) nə üçün faydalıdır?",MEDIUM
e2382012-e9ba-4cda-879c-d1e6846ec85a,"API Dizaynı və Sənədləşmə","API dokumentasiyasında 'request/response examples' niyə vacibdir?",EASY
d76a7da2-5f96-4159-9fb8-bf56faf04227,"API Dizaynı və Sənədləşmə","API-də backward compatibility (geriyə uyğunluq) nəyi ifadə edir?",MEDIUM
02c72c70-e7d7-4287-8505-9927cd04a3e2,"API Dizaynı və Sənədləşmə","API Design-First vs Code-First yanaşmalarının fərqi nədir?",MEDIUM
93dca629-6830-4318-8f89-8beab50646af,"API Dizaynı və Sənədləşmə","REST API-də HTTP status kodlarının düzgün istifadəsi niyə vacibdir?",MEDIUM
076fa646-0f66-4956-b9e1-aaf24dcdb55a,"API Dizaynı və Sənədləşmə","API-lərdə HATEOAS-ın praktikada az istifadə olunmasının səbəbi nə ola bilər?",HARD
7cdd9770-5dea-4194-8386-947355837a86,"API Dizaynı və Sənədləşmə","API sənədləşməsində 'deprecated' işarəsi nə bildirir?",EASY
fce7de18-8f1f-4898-9116-2b3e835fefe5,"API Dizaynı və Sənədləşmə","API Rate Limit haqqında məlumat adətən hansı yolla klientə bildirilir?",MEDIUM
a0ec9c35-63f9-4507-958e-6c5714ebfdfa,"API Dizaynı və Sənədləşmə","API dizaynında idempotency key konsepsiyası nə üçün istifadə olunur?",HARD
