"id","option_id","locale","text"
"a66b3d53-85f7-4ea2-bc28-d3c076e050c4","b1604939-bee8-43bc-b6ab-2d6f036b4ec2","tr","Performansı azaltmak için"
"ef132771-194e-4e30-87b8-e9d2b36d4f97","82492225-2d30-49de-8a0c-8372557dee67","tr","Açık kaynaklı izleme ve uyarı araç seti, esas olarak metrik toplama için"
"2a32aa79-9d67-4906-94e6-eca080eae719","413755f9-21d7-4f81-9dfb-b9f6ce933701","tr","Veritabanı"
"2422f23b-3fcc-43a7-aecf-9bdbf7be9d23","7d6f83ff-97b5-4426-a158-d87da2f04a8c","tr","Programlama dili"
"e5c62326-67d9-4f00-be59-e35f3b67ce12","3f1992d2-67c2-4904-9b74-d7104d53d364","tr","Hiçbir anlamı yoktur"
"d19c63f3-4548-494b-91e5-a34a03e71afd","b9ab61a4-d504-4220-bc6d-e0449de5b3cd","tr","Metrikleri görselleştirmek için dashboard aracı"
"ca9de019-636a-4d8a-8621-d4bb2c582105","20f3b2c9-c743-4ca1-a38f-cbb72dc2f7b4","tr","Log toplamak için"
"b54c9f3d-2a7c-4e9a-a40e-06b0d052b7f2","93a85aab-3404-43fa-a538-93859d9d8c59","tr","Kod yazmak için"
"ddca6f3d-6924-4620-a226-7e00ca2d9138","8cb58d9e-084d-4198-a484-cc549b1a9b08","tr","Hiçbir amacı yoktur"
"ffcd0eed-ad9c-4301-ba3b-24eebea83fd1","fb9622da-d44f-4392-8483-e8cad4679e8c","tr","Güvenlik ve gizlilik risklerini önlemek için"
"0f3349e9-bc7f-41e2-9628-20d4d6dba996","0a7fef12-9dd5-4420-b242-b278e7405be7","tr","Hiçbir önemi yoktur"
"2d03e233-c126-4150-bb90-696d57f70bb3","f2446aa5-0e7c-4d31-95fc-ee4800bd08e5","tr","Performans için"
"42762050-47b7-42a1-9d25-177fe0d6c17a","14014073-29b8-4bfe-bf7e-2beb85d67ac4","tr","Yalnızca test ortamına aittir"
"c4839b0b-15cd-48a7-a830-f71830830971","165b3f80-be83-40c0-8c7e-b3bc6981b16c","tr","Bir isteğin tüm sistemler üzerinden geçtiği tam yolu görsel olarak izler"
"537d081b-8868-4b5f-88e0-8a5ca9211c16","3f49d33c-08be-4454-a234-a8ae2116bb4b","tr","Fark yoktur"
"350c958a-03fb-4f0d-aa04-d5fadcf35b7f","b1263c70-9e4f-414b-93aa-53f2efecba92","tr","Yalnızca bir servisi izler"
"b975d130-7369-4ce8-8b43-d8836d4f98b0","d7c50015-ffe8-4e39-9075-a7d7e9d51bc4","tr","Hiçbir farkı yoktur"
"f4185cbc-f1db-4739-b2d8-3624a44caf3f","452867d2-6dab-4b6c-9a14-8218346de28a","tr","Uygulamanın sağlık durumunu otomatik olarak kontrol etmek için"
"c66df05d-1d84-4d64-bfd9-c5d460c94853","ab204a86-8c89-44a4-9d3b-7f5f1650f2c1","tr","Logları silmek için"
"642fb8db-25a8-4591-b935-8fe9e14d74fa","c7b807e5-b096-4699-b3ec-10953864db71","tr","Hiçbir amacı yoktur"
"ae2edb82-4fe5-4a46-8892-65ed2e6fc2d1","26552e14-e59d-4f6c-bafa-a7616b29c5fb","tr","Yalnızca test için"
"9e13144c-3b58-4b2a-a94d-2729b4850fc3","18b89d0a-6dce-4a6e-8b2a-833132a21786","tr","Thread'e özgü bağlam bilgisini (örn. kullanıcı ID) log mesajlarına otomatik olarak eklemek için"
"a3ac1f2a-b46c-4d1c-bf6b-7b08013d1414","1376cfcb-9e5a-4c6f-a77e-58f5869c0f70","tr","Hiçbir amacı yoktur"
"0c0c30a4-7151-40f3-8ef9-8adf713e1a6d","d0d7b351-0fea-4a54-9920-00e7bdc29c3d","tr","Yalnızca test için"
"fcdcb1d2-fc75-4159-a11b-1e9217f03390","b5c5b3fe-8c97-46f8-b040-847f0bd71bd6","tr","Performansı azaltmak için"
"ce1cfc18-4b68-44cd-ba7a-454a16515e56","1fdd74c4-2989-4e8e-8363-e716993fc6e1","tr","Logların ne kadar süre saklanacağını belirlemek için"
"345f284f-bca5-4734-b6bf-4f193588ad58","136fe1fd-de6f-41cd-99f2-6d99fbd21cf7","tr","Logları hemen silmek için"
"f8515c44-1842-452c-b6c0-62f12209d970","822e3678-903d-4a91-a2a2-199196e2048c","tr","Hiçbir amacı yoktur"
"e41636ef-06fc-4a62-a1e7-bc547650d4d4","20ab0880-4642-4764-b9a5-cad80f5cbb4e","tr","Yalnızca test için"
"dd2b17a4-5322-4226-9b73-313790b5d11b","b0ad4362-de7a-4800-a94e-9c75536f08de","tr","Performansı etkileyebilir, disk alanını tüketebilir ve önemli bilgiyi 'boğabilir'"
"44046b86-e1ba-4b09-a881-c652ad700a84","6403cb2e-b081-429d-a61e-8f0d57233f7a","tr","Hiçbir olumsuz yanı yoktur"
"c7bc3ed9-062b-4a7e-aea0-8a2e00051fc8","1a77edb6-c916-40ea-90d8-32607f7b4551","tr","Her zaman faydalıdır"
"504da680-a89a-4890-87ed-ade28abc9332","09b5ba74-ab24-4a36-a81a-1abe105ca878","tr","Yalnızca test ortamında sorun yaratır"
"19519474-906d-4eda-a9bc-b0bd49d814e8","082d1a04-4c73-4153-a112-9bf350f15eb8","tr","Hizmetin performansını yansıtan somut metriği (örn. yanıt süresi)"
"3b5d215e-2929-4291-8037-95479e3c2bf8","5b89b6ae-2663-4891-b9d4-95bf8103b76c","tr","Kod satır sayısını"
"92d25010-04ba-49c9-ae97-6710721bd71f","af2200a6-dbea-4dbf-b748-6bc779f8aaf2","tr","Hiçbir şeyi"
"5a6422e2-09d3-4bbd-b83c-50be6acc1257","974d4c07-2ade-4b39-8f6a-c2e23eee6626","tr","Yalnızca test sonuçlarını"
"76c109b7-0d1e-454a-8933-92a49e148eda","b098d5e1-83f1-4065-9e56-c618f532ecd6","tr","Monitoring bilinen sorunları izler, observability ise bilinmeyen sorunları sistemin dışa dönük çıktılarından anlamaya imkân verir"
"b99f4e05-3fa4-40fb-99d6-5f252bf6b529","d1364929-f3b0-4df7-8bc2-376a5b9d6113","tr","Fark yoktur"
"45565e62-078f-48b0-a1ea-74e7b1b6a883","eeb9f5a5-ae4d-42b2-accc-97f99fba7f1a","tr","Her zaman aynı şeydir"
"4f13eaff-782d-492d-af80-a1ceb9cfe2df","eceb4d2e-77f1-4d8b-8331-6fb361df4aaa","tr","Observability yalnızca log demektir"
